class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
Dur,0.6937601566314697,0.8765448331832886,2.555119920089055e-07,0.0,0.706071138381958,0.8433904647827148,-0.01299952995032072,0.0,0.6997565627098083,0.8024599552154541,-0.02144816517829895,0.0,0.6844109892845154,0.778225302696228,-0.026090877130627632,0.0,0.668293833732605,0.7667818069458008,-0.031028592959046364,0.0,0.7066361904144287,0.8284691572189331,-0.038412537425756454,0.0,0.6818107962608337,0.7756259441375732,-0.049981988966464996,0.0,0.6661750674247742,0.7412230372428894,-0.05464833602309227,0.0,0.6529499888420105,0.714594841003418,-0.05710985139012337,0.0,0.6932235360145569,0.8547115921974182,-0.0352618582546711,0.0,0.6676700711250305,0.8101762533187866,-0.04434439539909363,0.0,0.6513063311576843,0.781361997127533,-0.046150144189596176,0.0,0.6404724717140198,0.7590103149414062,-0.048012875020504,0.0,0.6803264021873474,0.8731955289840698,-0.031258415430784225,0.0,0.6589794158935547,0.8317025303840637,-0.03871535882353783,0.0,0.651399552822113,0.8145793080329895,-0.038285061717033386,0.0,0.6490467190742493,0.8045386672019958,-0.037447571754455566,0.0,0.6683173775672913,0.8817408084869385,-0.02763037383556366,0.0,0.6521438956260681,0.8509642481803894,-0.034351564943790436,0.0,0.6449509859085083,0.8354873061180115,-0.03484770655632019,0.0,0.6411876678466797,0.8244925141334534,-0.03443180397152901,0.0
Dur,0.6942715644836426,0.8674893379211426,2.2633199137089832e-07,0.0,0.7041766047477722,0.8355860710144043,-0.013683470897376537,0.0,0.6987524628639221,0.7978842854499817,-0.02222847379744053,0.0,0.6847582459449768,0.7743790745735168,-0.027129242196679115,0.0,0.6699603796005249,0.7647475004196167,-0.032324690371751785,0.0,0.7073639035224915,0.8299574255943298,-0.036220889538526535,0.0,0.6854318380355835,0.7847924828529358,-0.04673666134476662,0.0,0.6704053282737732,0.756071925163269,-0.05033005028963089,0.0,0.6583909392356873,0.7344498038291931,-0.0518576055765152,0.0,0.6948471665382385,0.8556512594223022,-0.032989565283060074,0.0,0.6712276339530945,0.8140276670455933,-0.04172540083527565,0.0,0.6563792824745178,0.7827615737915039,-0.043404169380664825,0.0,0.6469035148620605,0.7587235569953918,-0.044956691563129425,0.0,0.6825373768806458,0.8725486397743225,-0.029169267043471336,0.0,0.6625441312789917,0.8319982290267944,-0.03625190258026123,0.0,0.6542052626609802,0.8093616962432861,-0.03642222285270691,0.0,0.6505863070487976,0.7961668372154236,-0.03611350804567337,0.0,0.6707990169525146,0.8793549537658691,-0.025915570557117462,0.0,0.6562522649765015,0.8489896059036255,-0.031977858394384384,0.0,0.6495685577392578,0.8301569223403931,-0.03278905898332596,0.0,0.6457152366638184,0.817395806312561,-0.03285874053835869,0.0
Dur,0.6986201405525208,0.8673599362373352,2.8084619430046587e-07,0.0,0.7075149416923523,0.8345004320144653,-0.013019273057579994,0.0,0.698868989944458,0.7966760993003845,-0.02116733230650425,0.0,0.683163046836853,0.7744176983833313,-0.0256339218467474,0.0,0.6677142381668091,0.7622292637825012,-0.030282221734523773,0.0,0.7063131928443909,0.8259124159812927,-0.036292750388383865,0.0,0.68545001745224,0.7769542932510376,-0.04788085073232651,0.0,0.6708430051803589,0.7434412837028503,-0.05176962912082672,0.0,0.6586610674858093,0.719507098197937,-0.053131263703107834,0.0,0.6954250931739807,0.8477196097373962,-0.033167075365781784,0.0,0.6748634576797485,0.7992225289344788,-0.0426652617752552,0.0,0.6598129272460938,0.762312114238739,-0.044520530849695206,0.0,0.6483792066574097,0.7332558035850525,-0.045798350125551224,0.0,0.6847259402275085,0.8628811240196228,-0.029533110558986664,0.0,0.6673406362533569,0.8197841048240662,-0.03730394318699837,0.0,0.6566801071166992,0.7906515598297119,-0.03911443427205086,0.0,0.6493192911148071,0.7696306109428406,-0.03976540267467499,0.0,0.6742371320724487,0.8700226545333862,-0.02622148208320141,0.0,0.6613100171089172,0.8396632671356201,-0.03253623843193054,0.0,0.6537704467773438,0.8175419569015503,-0.034572966396808624,0.0,0.6475458145141602,0.7997947335243225,-0.03558077663183212,0.0
Dur,0.6368813514709473,0.9602450132369995,4.2259770793862117e-07,0.0,0.6436118483543396,0.9302523732185364,-0.022596487775444984,0.0,0.6368997097015381,0.9023897051811218,-0.04007420316338539,0.0,0.6234508752822876,0.8808461427688599,-0.05168162286281586,0.0,0.6093679666519165,0.8648868799209595,-0.06329605728387833,0.0,0.6367509961128235,0.9453257322311401,-0.05659372732043266,0.0,0.6301238536834717,0.8806325197219849,-0.07845195382833481,0.0,0.6194767951965332,0.8356858491897583,-0.08925198018550873,0.0,0.6122323274612427,0.801365077495575,-0.09491382539272308,0.0,0.6193501353263855,0.9619088768959045,-0.05019361153244972,0.0,0.5986901521682739,0.8972680568695068,-0.06946419924497604,0.0,0.5928030610084534,0.8613873720169067,-0.07295151054859161,0.0,0.5935213565826416,0.8412502408027649,-0.07464451342821121,0.0,0.6051121950149536,0.968745231628418,-0.04337180405855179,0.0,0.5846179127693176,0.9117733836174011,-0.058522991836071014,0.0,0.5812315940856934,0.8800778388977051,-0.05848592147231102,0.0,0.5835721492767334,0.8611183762550354,-0.057352542877197266,0.0,0.5943925380706787,0.9684925079345703,-0.037479471415281296,0.0,0.5790035724639893,0.9281589388847351,-0.047800201922655106,0.0,0.5769867897033691,0.9020110368728638,-0.04872647672891617,0.0,0.5791553258895874,0.884198009967804,-0.04879540205001831,0.0
Dur,0.6467680335044861,0.8575802445411682,1.291744098352865e-07,0.0,0.6544957160949707,0.8342254161834717,-0.002778109163045883,0.0,0.6540667414665222,0.8070980310440063,-0.00402113189920783,0.0,0.6567988395690918,0.7869799733161926,-0.005749162752181292,0.0,0.656549334526062,0.7714236974716187,-0.00741124153137207,0.0,0.6291285157203674,0.8003647327423096,0.0005334868910722435,0.0,0.6233518719673157,0.7764595746994019,-0.004521283321082592,0.0,0.6198307871818542,0.754025936126709,-0.010223121382296085,0.0,0.616929829120636,0.7348159551620483,-0.014319579117000103,0.0,0.6264126896858215,0.8021350502967834,-0.001353216590359807,0.0,0.6197871565818787,0.7775503396987915,-0.005838654935359955,0.0,0.6162051558494568,0.7533358335494995,-0.011664983816444874,0.0,0.6128771305084229,0.7319899797439575,-0.01574976183474064,0.0,0.6268813014030457,0.8037235140800476,-0.0037161530926823616,0.0,0.6198249459266663,0.7795067429542542,-0.008196205832064152,0.0,0.6158463954925537,0.7567653656005859,-0.011247597634792328,0.0,0.6121259331703186,0.7376260757446289,-0.012895669788122177,0.0,0.6298345327377319,0.8057416081428528,-0.0065321410074830055,0.0,0.6227039098739624,0.7866807579994202,-0.009932794608175755,0.0,0.6179940700531006,0.7693108320236206,-0.010395870544016361,0.0,0.6149747371673584,0.7540102005004883,-0.010279033333063126,0.0
Dur,0.6353333592414856,0.9030752778053284,1.2137874705331342e-07,0.0,0.6455675363540649,0.8821900486946106,-0.0045450893230736256,0.0,0.6445900797843933,0.8553317785263062,-0.0061731706373393536,0.0,0.6458044052124023,0.8360009789466858,-0.007916702888906002,0.0,0.645348072052002,0.8228951692581177,-0.009668291546404362,0.0,0.6211778521537781,0.8454115390777588,-0.002949038753286004,0.0,0.6147775053977966,0.8200982809066772,-0.009261256083846092,0.0,0.6111886501312256,0.7973522543907166,-0.015555181540548801,0.0,0.6083294749259949,0.7782091498374939,-0.01982652023434639,0.0,0.6185303330421448,0.8472699522972107,-0.0040192692540585995,0.0,0.6118434071540833,0.8221869468688965,-0.009989311918616295,0.0,0.6078410744667053,0.7980097532272339,-0.016260886564850807,0.0,0.6043583750724792,0.7765330672264099,-0.020429186522960663,0.0,0.6180594563484192,0.8495995402336121,-0.005576247349381447,0.0,0.611009955406189,0.8252696394920349,-0.011163384653627872,0.0,0.6065439581871033,0.8033966422080994,-0.014327921904623508,0.0,0.602698802947998,0.7850909233093262,-0.01581723801791668,0.0,0.6190215349197388,0.8521507978439331,-0.007702540140599012,0.0,0.61115962266922,0.8334211707115173,-0.011754161678254604,0.0,0.6062079071998596,0.8160163164138794,-0.012506089173257351,0.0,0.6034698486328125,0.8008283972740173,-0.012526469305157661,0.0
Dur,0.6948148608207703,0.8583557605743408,4.845683321264005e-08,0.0,0.6980265974998474,0.8421545028686523,-0.0024832484778016806,0.0,0.6942945718765259,0.8267871737480164,-0.004040129017084837,0.0,0.6920069456100464,0.816626250743866,-0.005805124994367361,0.0,0.6905089020729065,0.807632565498352,-0.0076731471344828606,0.0,0.679506778717041,0.8207810521125793,-0.001963317859917879,0.0,0.6717984676361084,0.8061773777008057,-0.005767423659563065,0.0,0.6660115718841553,0.7946638464927673,-0.00913164485245943,0.0,0.6613110899925232,0.7844090461730957,-0.011559901759028435,0.0,0.678173303604126,0.8202875852584839,-0.0033068275079131126,0.0,0.670045793056488,0.8052144646644592,-0.006604829337447882,0.0,0.663913369178772,0.7938151955604553,-0.009632683359086514,0.0,0.6580851078033447,0.7826991081237793,-0.011777865700423717,0.0,0.6783434748649597,0.8205103278160095,-0.005089541431516409,0.0,0.670464038848877,0.8063743710517883,-0.008309022523462772,0.0,0.6645460724830627,0.7955451011657715,-0.009831257164478302,0.0,0.6592090129852295,0.7862563729286194,-0.010629689320921898,0.0,0.68001788854599,0.8210922479629517,-0.007251252420246601,0.0,0.6732766032218933,0.8098942637443542,-0.009810643270611763,0.0,0.6685016751289368,0.8016253709793091,-0.010240970179438591,0.0,0.6647229790687561,0.7942039370536804,-0.010303877294063568,0.0
Dur,0.6933117508888245,0.8541409969329834,6.973442623348092e-08,0.0,0.6968831419944763,0.8377971649169922,-0.0031648115254938602,0.0,0.6925048232078552,0.820837140083313,-0.004272933583706617,0.0,0.6882736086845398,0.8096383213996887,-0.0054037924855947495,0.0,0.6840702891349792,0.8015618920326233,-0.0067069088108837605,0.0,0.6794684529304504,0.8094618320465088,-0.002174953930079937,0.0,0.6715220212936401,0.7952643036842346,-0.0057909851893782616,0.0,0.665348470211029,0.783388614654541,-0.009342625737190247,0.0,0.6598294377326965,0.7731496691703796,-0.011939115822315216,0.0,0.6771230101585388,0.8124586939811707,-0.0031347221229225397,0.0,0.6690801382064819,0.7970390319824219,-0.006434114649891853,0.0,0.6627954244613647,0.7840995192527771,-0.010149846784770489,0.0,0.6569817066192627,0.7725338339805603,-0.012794436886906624,0.0,0.6754351258277893,0.8174925446510315,-0.004536792170256376,0.0,0.667879581451416,0.8027412295341492,-0.0077560096979141235,0.0,0.6616214513778687,0.7903223633766174,-0.010189865715801716,0.0,0.6560577154159546,0.779933512210846,-0.011691856198012829,0.0,0.6743221282958984,0.8251082897186279,-0.006309825461357832,0.0,0.6664209365844727,0.8143077492713928,-0.009202426299452782,0.0,0.6610053181648254,0.8050945997238159,-0.010398243553936481,0.0,0.6568701863288879,0.796558141708374,-0.011002573184669018,0.0
Dur,0.6882067918777466,0.909892737865448,-2.3783010760780599e-07,0.0,0.6949401497840881,0.8686982989311218,-0.0035573323257267475,0.0,0.7036970853805542,0.8242242336273193,-0.00846176315099001,0.0,0.7037109732627869,0.7922502756118774,-0.014636607840657234,0.0,0.7022150158882141,0.7702449560165405,-0.020508140325546265,0.0,0.7435969114303589,0.8182393312454224,-0.0030955574475228786,0.0,0.7468937039375305,0.7885866761207581,-0.015372958965599537,0.0,0.7303017973899841,0.7894697189331055,-0.025675274431705475,0.0,0.7179587483406067,0.7979583144187927,-0.03145496919751167,0.0,0.7446216940879822,0.8403812646865845,-0.007964476943016052,0.0,0.746341347694397,0.8095441460609436,-0.01807519607245922,0.0,0.7287952303886414,0.8064738512039185,-0.024187926203012466,0.0,0.714931309223175,0.8137863278388977,-0.026834292337298393,0.0,0.7397106885910034,0.865967333316803,-0.014141332358121872,0.0,0.7374393343925476,0.8332582712173462,-0.02317224070429802,0.0,0.7200377583503723,0.8269728422164917,-0.02379404753446579,0.0,0.7080640196800232,0.8318027853965759,-0.0226999931037426,0.0,0.729527473449707,0.8928656578063965,-0.020676087588071823,0.0,0.7206264734268188,0.8601747751235962,-0.02692870795726776,0.0,0.7069900631904602,0.8514156937599182,-0.024881046265363693,0.0,0.6983059644699097,0.8545981049537659,-0.021812761202454567,0.0
Dur,0.7156872153282166,0.966322124004364,-1.7322390988283587e-07,0.0,0.7383993864059448,0.9217180013656616,-0.0024731296580284834,0.0,0.7476933598518372,0.862332284450531,-0.012506845407187939,0.0,0.7419553995132446,0.8085073232650757,-0.022282497957348824,0.0,0.7319071888923645,0.7732691168785095,-0.03393266722559929,0.0,0.7739328742027283,0.8829190135002136,-0.029229721054434776,0.0,0.7583179473876953,0.8017289042472839,-0.04542456567287445,0.0,0.7432534098625183,0.7541654109954834,-0.054939769208431244,0.0,0.7305302619934082,0.7238184213638306,-0.060687560588121414,0.0,0.7557235956192017,0.9015421867370605,-0.035957369953393936,0.0,0.7449299693107605,0.8158328533172607,-0.049664728343486786,0.0,0.7289524674415588,0.7736493349075317,-0.053227368742227554,0.0,0.7162641286849976,0.7504938840866089,-0.05655471608042717,0.0,0.7318947911262512,0.9126929640769958,-0.041986316442489624,0.0,0.7216187119483948,0.8279820680618286,-0.05477246642112732,0.0,0.7091647982597351,0.7877262830734253,-0.05415099859237671,0.0,0.7012365460395813,0.7664989829063416,-0.053689565509557724,0.0,0.7075151205062866,0.9164532423019409,-0.04749968275427818,0.0,0.6998006701469421,0.8456117510795593,-0.05846143513917923,0.0,0.6947534680366516,0.812067449092865,-0.05859842151403427,0.0,0.6929702162742615,0.7912499904632568,-0.05815323442220688,0.0
Dur,0.7290056943893433,0.9921861290931702,-1.4271975601332088e-07,0.0,0.7530554533004761,0.9507486820220947,-0.0008350227726623416,0.0,0.7592641711235046,0.8881471753120422,-0.010579019784927368,0.0,0.7502090930938721,0.8329038619995117,-0.020088674500584602,0.0,0.7359050512313843,0.7988474369049072,-0.03183912858366966,0.0,0.7809487581253052,0.8920104503631592,-0.03341592103242874,0.0,0.7608946561813354,0.8061865568161011,-0.04963073879480362,0.0,0.7426596879959106,0.7585082650184631,-0.057400405406951904,0.0,0.7272292971611023,0.7287814617156982,-0.0614650696516037,0.0,0.7622349262237549,0.9106489419937134,-0.04105410352349281,0.0,0.7492778301239014,0.8178072571754456,-0.054924044758081436,0.0,0.7336467504501343,0.7672721743583679,-0.05783397704362869,0.0,0.7205295562744141,0.737097442150116,-0.060643747448921204,0.0,0.7379850745201111,0.923270046710968,-0.0473807193338871,0.0,0.7256515622138977,0.8351441621780396,-0.06131940707564354,0.0,0.7127327919006348,0.7927596569061279,-0.06124570593237877,0.0,0.703676700592041,0.7714398503303528,-0.060476064682006836,0.0,0.7129839658737183,0.928825318813324,-0.05274282395839691,0.0,0.7059881091117859,0.8532493114471436,-0.06461100280284882,0.0,0.6999826431274414,0.8185634016990662,-0.0647774338722229,0.0,0.6954854130744934,0.798954427242279,-0.06396888941526413,0.0
Dur,0.7304784059524536,1.0074968338012695,-6.996317125640417e-08,0.0,0.7541928887367249,0.9656563997268677,-0.00023330649128183722,0.0,0.7605253458023071,0.8970730304718018,-0.008626047521829605,0.0,0.746816098690033,0.8385550379753113,-0.01659737154841423,0.0,0.7294381260871887,0.8032287359237671,-0.026650765910744667,0.0,0.7776271104812622,0.9015020132064819,-0.029420502483844757,0.0,0.7587689161300659,0.8111340403556824,-0.04387257993221283,0.0,0.7401943802833557,0.7642149329185486,-0.05208965763449669,0.0,0.7252584099769592,0.7339566349983215,-0.05662624537944794,0.0,0.7559394240379333,0.9133958220481873,-0.036033112555742264,0.0,0.7445959448814392,0.8162745833396912,-0.04721064865589142,0.0,0.7319767475128174,0.766007661819458,-0.05056441202759743,0.0,0.721055805683136,0.7367533445358276,-0.05367281287908554,0.0,0.73069167137146,0.9225071668624878,-0.041203223168849945,0.0,0.7185895442962646,0.8318226933479309,-0.051322873681783676,0.0,0.7081379294395447,0.7978039383888245,-0.05068147927522659,0.0,0.7010505199432373,0.7839747667312622,-0.04971117898821831,0.0,0.705472469329834,0.928314208984375,-0.04547561705112457,0.0,0.6976927518844604,0.8540943264961243,-0.053308919072151184,0.0,0.6940906047821045,0.8240323066711426,-0.05184173956513405,0.0,0.6920479536056519,0.8079267740249634,-0.050203584134578705,0.0
Dur,0.7257963418960571,1.0055516958236694,-5.2060233457496e-08,0.0,0.7501516342163086,0.9648965001106262,0.001044127275235951,0.0,0.7586330771446228,0.9006035327911377,-0.005587963853031397,0.0,0.746087908744812,0.8435925841331482,-0.011153098195791245,0.0,0.7304850816726685,0.8090907335281372,-0.018339581787586212,0.0,0.7726647853851318,0.8956820964813232,-0.028961576521396637,0.0,0.7539589405059814,0.8046912550926208,-0.0411924384534359,0.0,0.7373902797698975,0.7587444186210632,-0.04661665856838226,0.0,0.7256365418434143,0.7282201051712036,-0.04941919818520546,0.0,0.7514399290084839,0.9101893305778503,-0.035195961594581604,0.0,0.7398026585578918,0.8123021125793457,-0.046844951808452606,0.0,0.7249268293380737,0.7716198563575745,-0.04871628060936928,0.0,0.7133954763412476,0.7511203289031982,-0.049502551555633545,0.0,0.7267122268676758,0.920722246170044,-0.03965768590569496,0.0,0.7149763107299805,0.8316216468811035,-0.048997264355421066,0.0,0.7018675208091736,0.7972363233566284,-0.047477416694164276,0.0,0.6934167146682739,0.7810038924217224,-0.04541325196623802,0.0,0.7019137740135193,0.927941083908081,-0.04305095225572586,0.0,0.6929491758346558,0.8553999662399292,-0.04940275475382805,0.0,0.6887871623039246,0.8227270245552063,-0.047585826367139816,0.0,0.6867083311080933,0.801276683807373,-0.045557647943496704,0.0
Dur,0.7257529497146606,1.0030419826507568,-6.332290070076851e-08,0.0,0.7503823637962341,0.9608778357505798,0.0009445699979551136,0.0,0.7589401602745056,0.8956019282341003,-0.005712973885238171,0.0,0.7449450492858887,0.8383423089981079,-0.011503199115395546,0.0,0.7283266186714172,0.8042117357254028,-0.018935540691018105,0.0,0.7721951007843018,0.8927427530288696,-0.029682306572794914,0.0,0.7545589208602905,0.7994385361671448,-0.04380975291132927,0.0,0.7356902360916138,0.7535197734832764,-0.05062995105981827,0.0,0.7216018438339233,0.7236892580986023,-0.05394970625638962,0.0,0.7516883015632629,0.9086011648178101,-0.03612545132637024,0.0,0.741263747215271,0.8071925640106201,-0.04881024360656738,0.0,0.723818838596344,0.7623147964477539,-0.050998177379369736,0.0,0.7108466625213623,0.7399622201919556,-0.051933806389570236,0.0,0.7274701595306396,0.920508086681366,-0.04100479558110237,0.0,0.7163285613059998,0.8282175660133362,-0.05138671398162842,0.0,0.7018673419952393,0.7940084934234619,-0.04984544590115547,0.0,0.6935191750526428,0.7789808511734009,-0.04754355922341347,0.0,0.7025002837181091,0.9285730719566345,-0.04489933326840401,0.0,0.6936911940574646,0.8562779426574707,-0.05251319706439972,0.0,0.6883949041366577,0.823161244392395,-0.051168788224458694,0.0,0.6861293315887451,0.8022317886352539,-0.049264561384916306,0.0
Dur,0.7270163893699646,1.005138635635376,-6.66444677221989e-08,0.0,0.7510881423950195,0.9620190858840942,0.001172373304143548,0.0,0.7588828206062317,0.8968422412872314,-0.0058363573625683784,0.0,0.7448819875717163,0.8394233584403992,-0.011988234706223011,0.0,0.7280561923980713,0.8046600222587585,-0.019788192585110664,0.0,0.773105800151825,0.8930286169052124,-0.02938133105635643,0.0,0.7551301717758179,0.8007867336273193,-0.0440153069794178,0.0,0.736279308795929,0.755385160446167,-0.051426805555820465,0.0,0.7213224172592163,0.7262460589408875,-0.05503155291080475,0.0,0.7525253891944885,0.9088379740715027,-0.03605486825108528,0.0,0.7422868609428406,0.8067091703414917,-0.04879365861415863,0.0,0.7259587645530701,0.7630531191825867,-0.05116213485598564,0.0,0.7132228016853333,0.74126797914505,-0.05219694972038269,0.0,0.7280336618423462,0.9208599925041199,-0.041163668036460876,0.0,0.7157860994338989,0.828190267086029,-0.05173161253333092,0.0,0.7017574906349182,0.7947249412536621,-0.050056036561727524,0.0,0.6935375332832336,0.779915452003479,-0.04763459041714668,0.0,0.7028636336326599,0.9291792511940002,-0.04522521421313286,0.0,0.6935813426971436,0.8566065430641174,-0.05274585261940956,0.0,0.6889441013336182,0.8238380551338196,-0.0509764663875103,0.0,0.6873705983161926,0.8024568557739258,-0.04880043864250183,0.0
Dur,0.7269698977470398,1.0015496015548706,-6.515494987979764e-08,0.0,0.7509341835975647,0.9580462574958801,0.0016707576578482985,0.0,0.7591925859451294,0.8925095796585083,-0.0047580585815012455,0.0,0.7448667883872986,0.8357570171356201,-0.010461339727044106,0.0,0.7279667258262634,0.8026626706123352,-0.01782521978020668,0.0,0.7727266550064087,0.8886131048202515,-0.028626492246985435,0.0,0.7544520497322083,0.7963302731513977,-0.04325024038553238,0.0,0.7346847057342529,0.7522095441818237,-0.05065106600522995,0.0,0.7193697094917297,0.7245907783508301,-0.0541527159512043,0.0,0.7524850964546204,0.9051453471183777,-0.035501766949892044,0.0,0.7434736490249634,0.8030468821525574,-0.04819362610578537,0.0,0.7257757782936096,0.7569170594215393,-0.05062639340758324,0.0,0.7122586369514465,0.7340811491012573,-0.051644373685121536,0.0,0.7283824682235718,0.9178966879844666,-0.04083989933133125,0.0,0.7172561883926392,0.8254714012145996,-0.05132244527339935,0.0,0.7022204399108887,0.7908698320388794,-0.049916960299015045,0.0,0.6936444640159607,0.7761160135269165,-0.047588054090738297,0.0,0.703424334526062,0.9271137118339539,-0.04513208940625191,0.0,0.694143533706665,0.8542482852935791,-0.05263834074139595,0.0,0.6886937022209167,0.8214552998542786,-0.051057443022727966,0.0,0.6865416169166565,0.8010822534561157,-0.04895476624369621,0.0
Dur,0.7264658212661743,1.0011893510818481,-6.158633425457083e-08,0.0,0.7503190636634827,0.9585829973220825,0.001419523381628096,0.0,0.7582728266716003,0.8932586908340454,-0.005427769850939512,0.0,0.7447348237037659,0.8365448117256165,-0.011675511486828327,0.0,0.7283958792686462,0.8022830486297607,-0.019572818651795387,0.0,0.7727013230323792,0.8894538283348083,-0.029025860130786896,0.0,0.7562599778175354,0.7973416447639465,-0.044256847351789474,0.0,0.7364148497581482,0.7538101077079773,-0.05184528976678848,0.0,0.720768928527832,0.7280437350273132,-0.05527935549616814,0.0,0.7529876232147217,0.9044756293296814,-0.0361296683549881,0.0,0.7458118796348572,0.8016857504844666,-0.04955777898430824,0.0,0.7276285290718079,0.7544131278991699,-0.05228153616189957,0.0,0.7132983207702637,0.7310136556625366,-0.05323495343327522,0.0,0.7285810112953186,0.9167828559875488,-0.041751302778720856,0.0,0.7180173993110657,0.8232432007789612,-0.053107552230358124,0.0,0.7021960616111755,0.789423406124115,-0.052005890756845474,0.0,0.6929622888565063,0.7760040760040283,-0.04955345392227173,0.0,0.7032439708709717,0.9260296821594238,-0.0462716780602932,0.0,0.6942577362060547,0.8522101044654846,-0.054403312504291534,0.0,0.6888791918754578,0.8193395137786865,-0.0530334897339344,0.0,0.6871172189712524,0.7992343306541443,-0.05088513344526291,0.0
Dur,0.7252985835075378,0.9999182224273682,-6.945600716790068e-08,0.0,0.7491291165351868,0.9584881663322449,0.0008541011484339833,0.0,0.7575260996818542,0.8936175107955933,-0.006349617149680853,0.0,0.7444115877151489,0.8362162113189697,-0.012791498564183712,0.0,0.7280195355415344,0.8014931678771973,-0.02081957273185253,0.0,0.7723392844200134,0.8899660706520081,-0.02965416945517063,0.0,0.7562897205352783,0.7974479794502258,-0.04512142762541771,0.0,0.7366878390312195,0.752683162689209,-0.052904609590768814,0.0,0.721250057220459,0.7253046035766602,-0.05664100497961044,0.0,0.7532740235328674,0.9052903056144714,-0.03654969483613968,0.0,0.7458909749984741,0.8023779392242432,-0.05057264491915703,0.0,0.7277945280075073,0.7569529414176941,-0.053398147225379944,0.0,0.7136840224266052,0.7346382141113281,-0.054360855370759964,0.0,0.7292264103889465,0.9175187945365906,-0.04199967533349991,0.0,0.7180837988853455,0.8236194252967834,-0.05378647893667221,0.0,0.7026455998420715,0.7904718518257141,-0.052559200674295425,0.0,0.6938464045524597,0.7766884565353394,-0.050076138228178024,0.0,0.704052746295929,0.9263405799865723,-0.04641507938504219,0.0,0.6942036151885986,0.8547887802124023,-0.05501638352870941,0.0,0.6887238621711731,0.8214842081069946,-0.053985390812158585,0.0,0.6870701909065247,0.7997106313705444,-0.05212944746017456,0.0
Dur,0.7250361442565918,1.0019731521606445,-5.6671272119501737e-08,0.0,0.7487618327140808,0.9598995447158813,0.002030894160270691,0.0,0.7567113041877747,0.8956834077835083,-0.004932749550789595,0.0,0.7440115213394165,0.8388220071792603,-0.011368026956915855,0.0,0.7279322147369385,0.8039827346801758,-0.019686168059706688,0.0,0.7713539600372314,0.8913698196411133,-0.029007475823163986,0.0,0.7559714317321777,0.8005872964859009,-0.043796636164188385,0.0,0.7377611398696899,0.7557782530784607,-0.05145835131406784,0.0,0.7229454517364502,0.7278791666030884,-0.05515808239579201,0.0,0.7512279152870178,0.9071241617202759,-0.03643340989947319,0.0,0.74484783411026,0.805770993232727,-0.04938170313835144,0.0,0.7288826704025269,0.7548978328704834,-0.052396271377801895,0.0,0.7150815725326538,0.7271566390991211,-0.05390540510416031,0.0,0.7266133427619934,0.9192310571670532,-0.04219755530357361,0.0,0.7163832187652588,0.8264613151550293,-0.05322132259607315,0.0,0.7026863694190979,0.790748119354248,-0.05223286524415016,0.0,0.6942688822746277,0.7747254371643066,-0.05015170946717262,0.0,0.7010436058044434,0.9282155632972717,-0.046738605946302414,0.0,0.6926519274711609,0.8534977436065674,-0.05448794364929199,0.0,0.6883014440536499,0.8206087350845337,-0.05258318781852722,0.0,0.6872799396514893,0.7994145154953003,-0.0502433180809021,0.0
Dur,0.7226237058639526,1.0006059408187866,-4.0665899092573454e-08,0.0,0.7465681433677673,0.9597486853599548,0.00026792765129357576,0.0,0.7557816505432129,0.8951846361160278,-0.007195263169705868,0.0,0.7434735298156738,0.8373403549194336,-0.013819516636431217,0.0,0.7278562188148499,0.8022896647453308,-0.021972334012389183,0.0,0.7712858319282532,0.893215537071228,-0.03033100999891758,0.0,0.7563742995262146,0.8016881942749023,-0.04537239298224449,0.0,0.7376962304115295,0.7573109269142151,-0.052661262452602386,0.0,0.7227863073348999,0.7292156219482422,-0.05602423474192619,0.0,0.7514645457267761,0.9079696536064148,-0.03694654256105423,0.0,0.7465807199478149,0.8057935237884521,-0.05030323565006256,0.0,0.7303546667098999,0.7559589147567749,-0.05300077050924301,0.0,0.7171763777732849,0.7290374636650085,-0.05405714362859726,0.0,0.7269219756126404,0.9192506670951843,-0.042070623487234116,0.0,0.7180328369140625,0.8265002965927124,-0.053626760840415955,0.0,0.7035481929779053,0.7925180196762085,-0.05260021984577179,0.0,0.6951231360435486,0.7784864902496338,-0.0501849539577961,0.0,0.7013419270515442,0.9266834259033203,-0.04617463797330856,0.0,0.6939053535461426,0.8542543053627014,-0.054637812077999115,0.0,0.6891960501670837,0.8213493824005127,-0.05349031835794449,0.0,0.6878606081008911,0.8007190227508545,-0.05149436742067337,0.0
